brand,series_auto,age,price_at_ref_mileage,hedonic_pct_per_year,yoy_pct_next
LAMBORGHINI,MURCIELAGO,17,11449370.0,,0.009598781616659835
LAMBORGHINI,MURCIELAGO,18,11450469.0,,
LAMBORGHINI,URUS,3,11769300.0,,-0.033171047107316554
LAMBORGHINI,URUS,4,11765396.0,,0.0
LAMBORGHINI,URUS,5,11765396.0,,0.0028643320547416806
LAMBORGHINI,URUS,6,11765733.0,,
LAND ROVER,DEFENDER,3,933801.5625,,-1.266168337315321
LAND ROVER,DEFENDER,4,921978.0625,,0.0
LAND ROVER,DEFENDER,5,921978.0625,,-2.948334813117981
LAND ROVER,DEFENDER,9,894795.0625,,0.0
LAND ROVER,DEFENDER,10,894795.0625,,0.0
LAND ROVER,DEFENDER,11,894795.0625,,0.0
LAND ROVER,DEFENDER,12,894795.0625,,1.7832156270742416
LAND ROVER,DEFENDER,13,910751.1875,,1.0184450075030327
LAND ROVER,DEFENDER,14,920026.6875,,0.0
LAND ROVER,DEFENDER,15,920026.6875,,0.0
LAND ROVER,DEFENDER,16,920026.6875,,
LAND ROVER,DISCOVERY,3,933801.5625,,-1.266168337315321
LAND ROVER,DISCOVERY,4,921978.0625,,0.0
LAND ROVER,DISCOVERY,5,921978.0625,,-0.9692611172795296
LAND ROVER,DISCOVERY,6,913041.6875,,-2.207881025969982
LAND ROVER,DISCOVERY,7,892882.8125,,0.21416584495455027
LAND ROVER,DISCOVERY,8,894795.0625,,0.0
LAND ROVER,DISCOVERY,9,894795.0625,,0.0
LAND ROVER,DISCOVERY,10,894795.0625,,0.0
LAND ROVER,DISCOVERY,11,894795.0625,,0.0
LAND ROVER,DISCOVERY,12,894795.0625,,1.7832156270742416
LAND ROVER,DISCOVERY,13,910751.1875,,1.0184450075030327
LAND ROVER,DISCOVERY,14,920026.6875,,0.0
LAND ROVER,DISCOVERY,15,920026.6875,,0.0
LAND ROVER,DISCOVERY,16,920026.6875,,-1.616162434220314
LAND ROVER,DISCOVERY,17,905157.5625,,0.12142913183197379
LAND ROVER,DISCOVERY,18,906256.6875,,
LAND ROVER,FREELANDER,10,712549.1875,,-7.462616264820099
LAND ROVER,FREELANDER,11,659374.375,,-1.4969872310757637
LAND ROVER,FREELANDER,12,649503.625,,6.728946417570114
LAND ROVER,FREELANDER,13,693208.375,,-5.657263472676277
LAND ROVER,FREELANDER,14,653991.75,,-1.7835278064012527
LAND ROVER,FREELANDER,15,642327.625,,-3.2050427049398422
LAND ROVER,FREELANDER,16,621740.75,,-9.501448273658752
LAND ROVER,FREELANDER,17,562666.375,,1.1531700380146503
LAND ROVER,FREELANDER,18,569154.875,,-6.422175467014313
LAND ROVER,FREELANDER,20,532602.75,,
LAND ROVER,RANGE ROVER,3,2277664.25,,-0.21698763594031334
LAND ROVER,RANGE ROVER,4,2272722.0,,-1.472463458776474
LAND ROVER,RANGE ROVER,5,2239257.0,,-3.429742529988289
LAND ROVER,RANGE ROVER,6,2162456.25,,-0.5670981947332621
LAND ROVER,RANGE ROVER,7,2150193.0,,-1.5854738652706146
LAND ROVER,RANGE ROVER,8,2116102.25,,0.5055403336882591
LAND ROVER,RANGE ROVER,9,2126800.0,,-5.6259579956531525
LAND ROVER,RANGE ROVER,10,2007147.125,,6.476748734712601
LAND ROVER,RANGE ROVER,11,2137145.0,,2.2025996819138527
LAND ROVER,RANGE ROVER,12,2184217.75,,4.351546615362167
LAND ROVER,RANGE ROVER,13,2279265.0,,
LEXUS,GS,6,2031893.25,,-0.9921166114509106
LEXUS,GS,7,2011734.5,,0.09506100323051214
LEXUS,GS,8,2013646.875,,0.0
LEXUS,GS,9,2013646.875,,0.0
LEXUS,GS,10,2013646.875,,0.0
LEXUS,GS,12,2013646.875,,0.7923931814730167
LEXUS,GS,13,2029602.875,,0.45700441114604473
LEXUS,GS,14,2038878.25,,0.0
LEXUS,GS,15,2038878.25,,0.0
LEXUS,GS,16,2038878.25,,-0.7292858324944973
LEXUS,GS,17,2024009.0,,
LEXUS,IS,5,2040829.625,,-0.43787951581180096
LEXUS,IS,6,2031893.25,,-0.9921166114509106
LEXUS,IS,7,2011734.5,,0.09506100323051214
LEXUS,IS,8,2013646.875,,0.0
LEXUS,IS,9,2013646.875,,0.0
LEXUS,IS,12,2013646.875,,0.7923931814730167
LEXUS,IS,13,2029602.875,,0.45700441114604473
LEXUS,IS,14,2038878.25,,0.0
LEXUS,IS,15,2038878.25,,0.0
LEXUS,IS,16,2038878.25,,-0.7292858324944973
LEXUS,IS,17,2024009.0,,0.05429817829281092
LEXUS,IS,18,2025108.0,,
LEXUS,LS,3,2052653.25,,-0.5760166794061661
LEXUS,LS,4,2040829.625,,0.0
LEXUS,LS,5,2040829.625,,-0.43787951581180096
LEXUS,LS,6,2031893.25,,-0.9921166114509106
LEXUS,LS,7,2011734.5,,0.09506100323051214
LEXUS,LS,8,2013646.875,,0.7923931814730167
LEXUS,LS,13,2029602.875,,0.45700441114604473
LEXUS,LS,14,2038878.25,,0.0
LEXUS,LS,15,2038878.25,,0.0
LEXUS,LS,16,2038878.25,,-0.7292858324944973
LEXUS,LS,17,2024009.0,,0.05429817829281092
LEXUS,LS,18,2025108.0,,
LEXUS,NX,3,2052653.25,,-0.5760166794061661
LEXUS,NX,4,2040829.625,,0.0
LEXUS,NX,5,2040829.625,,-0.43787951581180096
LEXUS,NX,6,2031893.25,,-0.9921166114509106
LEXUS,NX,7,2011734.5,,0.09506100323051214
LEXUS,NX,8,2013646.875,,0.0
LEXUS,NX,9,2013646.875,,
LEXUS,RC,3,2499655.25,,-0.15622153878211975
LEXUS,RC,4,2495750.25,,0.3182109212502837
LEXUS,RC,5,2503692.0,,0.01342018076684326
LEXUS,RC,6,2504028.0,,-0.09911031229421496
LEXUS,RC,7,2501546.25,,0.3548305481672287
LEXUS,RC,8,2510422.5,,0.0
LEXUS,RC,9,2510422.5,,
LEXUS,RX,3,2052653.25,,-0.5760166794061661
LEXUS,RX,4,2040829.625,,0.0
LEXUS,RX,5,2040829.625,,-0.43787951581180096
LEXUS,RX,6,2031893.25,,-0.9921166114509106
LEXUS,RX,7,2011734.5,,0.09506100323051214
LEXUS,RX,8,2013646.875,,0.0
LEXUS,RX,9,2013646.875,,0.0
LEXUS,RX,10,2013646.875,,0.0
LEXUS,RX,11,2013646.875,,0.0
LEXUS,RX,12,2013646.875,,0.7923931814730167
LEXUS,RX,13,2029602.875,,0.45700441114604473
LEXUS,RX,14,2038878.25,,0.0
LEXUS,RX,15,2038878.25,,
MAZDA,2,3,327954.96875,,-8.639972656965256
MAZDA,2,4,299619.75,,10.37152111530304
MAZDA,2,5,330694.875,,-16.377635300159454
MAZDA,2,6,276534.875,,-18.79991739988327
MAZDA,2,7,224546.546875,,-3.328409418463707
MAZDA,2,8,217072.71875,,11.343879997730255
MAZDA,2,9,241697.1875,,-24.40699338912964
MAZDA,2,11,182706.171875,,-18.27879399061203
MAZDA,2,12,149309.6875,,-28.001663088798523
MAZDA,2,15,107500.4921875,,-4.291339218616486
MAZDA,2,16,102887.28125,,
MAZDA,3,2,426519.6875,,8.881089091300964
MAZDA,3,3,464399.28125,,0.9561613202095032
MAZDA,3,4,468839.6875,,-2.56156325340271
MAZDA,3,5,456830.0625,,-8.505043387413025
MAZDA,3,6,417976.46875,,-13.040006160736084
MAZDA,3,7,363472.3125,,6.349451839923859
MAZDA,3,8,386550.8125,,-16.703253984451294
MAZDA,3,9,321984.25,,-10.334356129169464
MAZDA,3,10,288709.25,,-5.729531496763229
MAZDA,3,11,272167.5625,,
MAZDA,BT-50,3,532318.5625,,-13.822080194950104
MAZDA,BT-50,4,458741.0625,,-32.735270261764526
MAZDA,BT-50,8,308570.9375,,-40.197426080703735
MAZDA,BT-50,12,184533.359375,,
MAZDA,CX-5,3,548921.8125,,-14.093451201915741
MAZDA,CX-5,4,471559.78125,,-4.454134404659271
MAZDA,CX-5,5,450555.875,,-4.957189038395882
MAZDA,CX-5,6,428220.96875,,-16.644546389579773
MAZDA,CX-5,7,356945.53125,,-23.06763082742691
MAZDA,CX-5,8,274606.65625,,-11.995361745357513
MAZDA,CX-5,9,241666.59375,,-9.02966633439064
MAZDA,CX-5,10,219844.90625,,-3.274993598461151
MAZDA,CX-5,11,212645.0,,-0.04201544797979295
MAZDA,CX-5,12,212555.65625,,
MAZDA,CX-8,2,528041.6875,,3.716396912932396
MAZDA,CX-8,3,547665.8125,,4.934099316596985
MAZDA,CX-8,4,574688.1875,,4.369554296135902
MAZDA,CX-8,5,599799.5,,-11.107753217220306
MAZDA,CX-8,6,533175.25,,
MAZDA,CX-9,9,1203594.875,,-0.8247688412666321
MAZDA,CX-9,10,1193668.0,,0.0
MAZDA,CX-9,11,1193668.0,,0.0
MAZDA,CX-9,12,1193668.0,,1.3367201201617718
MAZDA,CX-9,13,1209624.0,,0.7667982019484043
MAZDA,CX-9,14,1218899.375,,0.0
MAZDA,CX-9,15,1218899.375,,0.0
MAZDA,CX-9,16,1218899.375,,
MAZDA,MX-5,3,461765.375,,-2.8077300637960434
MAZDA,MX-5,4,448800.25,,0.0
MAZDA,MX-5,5,448800.25,,-5.37877082824707
MAZDA,MX-5,6,424660.3125,,-5.0378501415252686
MAZDA,MX-5,7,403266.5625,,1.5555933117866516
MAZDA,MX-5,10,409539.75,,0.0
MAZDA,MX-5,11,409539.75,,0.0
MAZDA,MX-5,12,409539.75,,3.8961417973041534
MAZDA,MX-5,13,425496.0,,2.179911732673645
MAZDA,MX-5,14,434771.4375,,0.0
MAZDA,MX-5,15,434771.4375,,
MERCEDES-BENZ,A-CLASS,2,1383383.0,,-4.206110909581184
MERCEDES-BENZ,A-CLASS,3,1325196.375,,-35.50613820552826
MERCEDES-BENZ,A-CLASS,4,854670.3125,,-1.9791403785347939
MERCEDES-BENZ,A-CLASS,5,837755.1875,,-2.4183303117752075
MERCEDES-BENZ,A-CLASS,6,817495.5,,-5.860988050699234
MERCEDES-BENZ,A-CLASS,7,769582.1875,,-5.054682493209839
MERCEDES-BENZ,A-CLASS,8,730682.25,,-41.54013991355896
MERCEDES-BENZ,A-CLASS,10,427155.8125,,6.88650906085968
MERCEDES-BENZ,A-CLASS,11,456571.9375,,
MERCEDES-BENZ,B-CLASS,12,1208881.625,,-7.732580602169037
MERCEDES-BENZ,B-CLASS,16,1115403.875,,
MERCEDES-BENZ,C-CLASS,1,1710497.25,,4.626234993338585
MERCEDES-BENZ,C-CLASS,2,1789628.875,,-0.6615547463297844
MERCEDES-BENZ,C-CLASS,3,1777789.5,,-29.126548767089844
MERCEDES-BENZ,C-CLASS,4,1259980.75,,-1.4603099785745144
MERCEDES-BENZ,C-CLASS,5,1241581.125,,-4.127760976552963
MERCEDES-BENZ,C-CLASS,6,1190331.625,,-24.61807131767273
MERCEDES-BENZ,C-CLASS,7,897294.9375,,-1.4453441835939884
MERCEDES-BENZ,C-CLASS,8,884325.9375,,-22.990894317626953
MERCEDES-BENZ,C-CLASS,9,681011.5,,-25.366058945655823
MERCEDES-BENZ,C-CLASS,10,508265.71875,,0.6859478075057268
MERCEDES-BENZ,C-CLASS,12,511752.15625,,6.894493103027344
MERCEDES-BENZ,C-CLASS,13,547034.875,,-21.59786820411682
MERCEDES-BENZ,C-CLASS,14,428887.0,,-27.644002437591553
MERCEDES-BENZ,C-CLASS,18,310325.46875,,-18.030796945095062
MERCEDES-BENZ,C-CLASS,19,254371.3125,,
MERCEDES-BENZ,CLS-CLASS,3,2468938.5,,-33.8482141494751
MERCEDES-BENZ,CLS-CLASS,9,1633246.875,,-23.68248850107193
MERCEDES-BENZ,CLS-CLASS,12,1246453.375,,
MERCEDES-BENZ,E-CLASS,1,1712366.75,,3.0608002096414566
MERCEDES-BENZ,E-CLASS,3,1764778.875,,-31.653738021850586
MERCEDES-BENZ,E-CLASS,4,1206160.375,,-1.0100957937538624
MERCEDES-BENZ,E-CLASS,5,1193977.0,,1.425037905573845
MERCEDES-BENZ,E-CLASS,6,1210991.625,,-18.409928679466248
MERCEDES-BENZ,E-CLASS,7,988048.9375,,-8.833342790603638
MERCEDES-BENZ,E-CLASS,8,900771.1875,,-17.258580029010773
MERCEDES-BENZ,E-CLASS,9,745310.875,,-25.70076882839203
MERCEDES-BENZ,E-CLASS,10,553760.25,,-2.2973276674747467
MERCEDES-BENZ,E-CLASS,11,541038.5625,,-4.630723595619202
MERCEDES-BENZ,E-CLASS,12,515984.5625,,18.618349730968475
MERCEDES-BENZ,E-CLASS,13,612052.375,,-3.083028644323349
MERCEDES-BENZ,E-CLASS,14,593182.625,,-18.419353663921356
MERCEDES-BENZ,E-CLASS,15,483922.21875,,-11.212565004825592
MERCEDES-BENZ,E-CLASS,17,429662.125,,-17.502357065677643
MERCEDES-BENZ,E-CLASS,19,354461.125,,-30.99433183670044
MERCEDES-BENZ,E-CLASS,20,244598.265625,,-2.8587309643626213
MERCEDES-BENZ,E-CLASS,26,237605.859375,,
MERCEDES-BENZ,S-CLASS,0,2419302.5,,1.242920197546482
MERCEDES-BENZ,S-CLASS,1,2449372.5,,-28.793388605117798
MERCEDES-BENZ,S-CLASS,7,1744115.125,,-28.250250220298767
MERCEDES-BENZ,S-CLASS,10,1251398.25,,-3.7155337631702423
MERCEDES-BENZ,S-CLASS,11,1204902.125,,-8.661450445652008
MERCEDES-BENZ,S-CLASS,18,1100540.125,,-8.763998001813889
MERCEDES-BENZ,S-CLASS,28,1004088.8125,,
MG,EP,3,883723.0,,-0.34026498906314373
MG,EP,4,880716.0,,-4.419706389307976
MG,EP,5,841790.9375,,
MG,ES,3,846817.4375,,-0.46108667738735676
MG,ES,4,842912.875,,0.9421940892934799
MG,ES,5,850854.75,,
MG,EXTENDER,3,147504.578125,,-21.332553029060364
MG,EXTENDER,4,116038.0859375,,8.757449686527252
MG,EXTENDER,5,126200.0625,,-31.72701597213745
MG,EXTENDER,6,86160.546875,,
MG,GS,6,94801.2734375,,-72.81196713447571
MG,GS,7,25774.59765625,,100.71080923080444
MG,GS,8,51732.40234375,,57.47104287147522
MG,GS,9,81463.5546875,,
MG,HS,3,252245.203125,,-11.42871081829071
MG,HS,4,223416.828125,,1.7618132755160332
MG,HS,5,227353.015625,,-14.820750057697296
MG,HS,6,193657.59375,,
MG,MG3,3,846817.4375,,-0.46108667738735676
MG,MG3,4,842912.875,,0.9421940892934799
MG,MG3,5,850854.75,,0.039489701157435775
MG,MG3,6,851190.75,,
MG,V80,4,842912.875,,0.9421940892934799
MG,V80,5,850854.75,,0.039489701157435775
MG,V80,6,851190.75,,
MG,ZS,3,156398.078125,,-12.269631773233414
MG,ZS,4,137208.609375,,-0.8198966272175312
MG,ZS,5,136083.640625,,-8.053974062204361
MG,ZS,6,125123.5,,-54.20840382575989
MG,ZS,7,57296.046875,,0.8063861168920994
MG,ZS,8,57758.07421875,,
MINI,COUNTRYMAN,3,1590748.5,,9.456994384527206
MINI,COUNTRYMAN,4,1741185.5,,8.487284928560257
MINI,COUNTRYMAN,7,1888964.875,,-0.2733044559136033
MINI,COUNTRYMAN,9,1883802.25,,4.5426145195961
MINI,COUNTRYMAN,12,1969376.125,,
MITSUBISHI,ATTRAGE,3,329396.09375,,-15.307672321796417
MITSUBISHI,ATTRAGE,4,278973.21875,,4.3967705219984055
MITSUBISHI,ATTRAGE,5,291239.03125,,-6.812746077775955
MITSUBISHI,ATTRAGE,6,271397.65625,,-12.709268927574158
MITSUBISHI,ATTRAGE,7,236905.0,,-3.1529121100902557
MITSUBISHI,ATTRAGE,8,229435.59375,,13.620162010192871
MITSUBISHI,ATTRAGE,9,260685.09375,,-30.428266525268555
MITSUBISHI,ATTRAGE,10,181363.140625,,-2.4474550038576126
MITSUBISHI,ATTRAGE,11,176924.359375,,-3.3083170652389526
MITSUBISHI,ATTRAGE,12,171071.140625,,-25.833377242088318
MITSUBISHI,ATTRAGE,13,126877.6875,,
MITSUBISHI,LANCER,9,221900.796875,,-26.919129490852356
MITSUBISHI,LANCER,10,162167.03125,,-14.932037889957428
MITSUBISHI,LANCER,11,137952.1875,,-3.701791912317276
MITSUBISHI,LANCER,12,132845.484375,,1.8847906962037086
MITSUBISHI,LANCER,13,135349.34375,,-1.316362153738737
MITSUBISHI,LANCER,14,133567.65625,,-8.461792767047882
MITSUBISHI,LANCER,15,122265.4375,,
MITSUBISHI,MIRAGE,2,284430.0,,10.314895212650299
MITSUBISHI,MIRAGE,3,313768.65625,,-5.014393106102943
MITSUBISHI,MIRAGE,4,298035.0625,,1.2143810279667377
MITSUBISHI,MIRAGE,5,301654.34375,,-1.6564903780817986
MITSUBISHI,MIRAGE,6,296657.46875,,-18.856491148471832
MITSUBISHI,MIRAGE,7,240718.28125,,-2.233484759926796
MITSUBISHI,MIRAGE,8,235341.875,,19.37268078327179
MITSUBISHI,MIRAGE,9,280933.90625,,
MITSUBISHI,OUTLANDER,3,1025109.8125,,1.1951036751270294
MITSUBISHI,OUTLANDER,4,1037360.9375,,-1.5365674160420895
MITSUBISHI,OUTLANDER,5,1021421.1875,,
MITSUBISHI,PAJERO,1,532107.5625,,14.646686613559723
MITSUBISHI,PAJERO,3,610043.6875,,12.257226556539536
MITSUBISHI,PAJERO,4,684818.125,,-2.0300371572375298
MITSUBISHI,PAJERO,5,670916.0625,,-3.4303471446037292
MITSUBISHI,PAJERO,6,647901.3125,,-14.579631388187408
MITSUBISHI,PAJERO,7,553439.6875,,-15.22093415260315
MITSUBISHI,PAJERO,8,469201.0,,-17.473088204860687
MITSUBISHI,PAJERO,9,387217.09375,,-15.540014207363129
MITSUBISHI,PAJERO,10,327043.5,,-5.584673583507538
MITSUBISHI,PAJERO,11,308779.1875,,-1.7378821969032288
MITSUBISHI,PAJERO,12,303412.96875,,-3.5384733229875565
MITSUBISHI,PAJERO,13,292676.78125,,-8.63921269774437
MITSUBISHI,PAJERO,14,267391.8125,,
MITSUBISHI,SPACE WAGON,13,90198.6875,,25.184834003448486
MITSUBISHI,SPACE WAGON,14,112915.078125,,-20.8347886800766
MITSUBISHI,SPACE WAGON,15,89389.4609375,,-7.591778784990311
MITSUBISHI,SPACE WAGON,16,82603.2109375,,-15.387113392353058
MITSUBISHI,SPACE WAGON,17,69892.9609375,,1.4447986148297787
MITSUBISHI,SPACE WAGON,18,70902.7734375,,
MITSUBISHI,TRITON,1,483563.625,,-28.004103899002075
MITSUBISHI,TRITON,2,348145.96875,,11.979512125253677
MITSUBISHI,TRITON,3,389852.15625,,-9.013913571834564
MITSUBISHI,TRITON,4,354711.21875,,1.1096878908574581
MITSUBISHI,TRITON,5,358647.40625,,-1.2956580147147179
MITSUBISHI,TRITON,6,354000.5625,,-23.075351119041443
MITSUBISHI,TRITON,7,272313.6875,,9.362169355154037
MITSUBISHI,TRITON,8,297808.15625,,-0.2193106571212411
MITSUBISHI,TRITON,9,297155.03125,,-33.11770260334015
MITSUBISHI,TRITON,10,198744.109375,,-6.5281495451927185
MITSUBISHI,TRITON,11,185769.796875,,20.34938782453537
MITSUBISHI,TRITON,12,223572.8125,,
MITSUBISHI,XPANDER,1,1016174.4375,,7.242537289857864
MITSUBISHI,XPANDER,3,1089771.25,,
NISSAN,350Z,16,1219827.875,,-1.1401096358895302
NISSAN,350Z,17,1205920.5,,0.09113370324485004
NISSAN,350Z,18,1207019.5,,
NISSAN,370Z,13,1307191.0,,4.760503768920898
NISSAN,370Z,14,1369419.875,,-2.061082608997822
NISSAN,370Z,15,1341195.0,,5.268147215247154
NISSAN,370Z,16,1411851.125,,
NISSAN,ALMERA,3,312205.375,,-2.900564670562744
NISSAN,ALMERA,4,303149.65625,,0.5366573575884104
NISSAN,ALMERA,5,304776.53125,,-9.071902930736542
NISSAN,ALMERA,6,277127.5,,-8.671516180038452
NISSAN,ALMERA,7,253096.34375,,-2.2118614986538887
NISSAN,ALMERA,8,247498.203125,,16.711288690567017
NISSAN,ALMERA,9,288858.34375,,-16.639119386672974
NISSAN,ALMERA,10,240794.859375,,3.996756672859192
NISSAN,ALMERA,12,250418.84375,,9.16389673948288
NISSAN,ALMERA,13,273366.96875,,
NISSAN,GT-R,3,1038579.3125,,-1.1182764545083046
NISSAN,GT-R,4,1026965.125,,0.7733222562819719
NISSAN,GT-R,5,1034906.875,,2.2697212174534798
NISSAN,GT-R,6,1058396.375,,2.898264303803444
NISSAN,GT-R,7,1089071.5,,
NISSAN,JUKE,8,323447.90625,,8.304902166128159
NISSAN,JUKE,9,350309.9375,,-21.133026480674744
NISSAN,JUKE,10,276278.84375,,37.4973863363266
NISSAN,JUKE,11,379876.1875,,
NISSAN,KICKS,3,346226.0,,-0.614510104060173
NISSAN,KICKS,4,344098.40625,,-3.355244919657707
NISSAN,KICKS,5,332553.0625,,
NISSAN,LEAF,3,1038579.3125,,-1.1182764545083046
NISSAN,LEAF,4,1026965.125,,0.7733222562819719
NISSAN,LEAF,5,1034906.875,,2.2697212174534798
NISSAN,LEAF,6,1058396.375,,
NISSAN,LIVINA,9,1131539.25,,-0.8772894740104675
NISSAN,LIVINA,10,1121612.375,,0.0
NISSAN,LIVINA,11,1121612.375,,
NISSAN,MARCH,3,361260.8125,,-2.930189110338688
NISSAN,MARCH,4,350675.1875,,-0.962571706622839
NISSAN,MARCH,5,347299.6875,,-14.848288893699646
NISSAN,MARCH,6,295731.625,,-3.0877023935317993
NISSAN,MARCH,7,286600.3125,,1.7164146527647972
NISSAN,MARCH,8,291519.5625,,0.3002371406182647
NISSAN,MARCH,9,292394.8125,,-18.63250732421875
NISSAN,MARCH,10,237914.328125,,-23.239214718341827
NISSAN,MARCH,11,182624.90625,,50.76451897621155
NISSAN,MARCH,14,275333.5625,,
NISSAN,MURANO,15,1219827.875,,0.0
NISSAN,MURANO,16,1219827.875,,-1.1401096358895302
NISSAN,MURANO,17,1205920.5,,0.09113370324485004
NISSAN,MURANO,18,1207019.5,,
NISSAN,NAVARA,3,302923.09375,,-1.712253876030445
NISSAN,NAVARA,4,297736.28125,,1.9370120018720627
NISSAN,NAVARA,5,303503.46875,,-10.821828246116638
NISSAN,NAVARA,6,270658.84375,,-7.458582520484924
NISSAN,NAVARA,7,250471.53125,,9.205213189125061
NISSAN,NAVARA,8,273527.96875,,10.646969079971313
NISSAN,NAVARA,9,302650.40625,,-11.88717857003212
NISSAN,NAVARA,10,266673.8125,,-3.719208762049675
NISSAN,NAVARA,11,256755.65625,,-3.8116250187158585
NISSAN,NAVARA,12,246969.09375,,9.604668617248535
NISSAN,NAVARA,13,270689.65625,,-7.271663099527359
NISSAN,NAVARA,14,251006.015625,,-5.2035853266716
NISSAN,NAVARA,15,237944.703125,,-9.800734370946884
NISSAN,NAVARA,16,214624.375,,-4.990404844284058
NISSAN,NAVARA,17,203913.75,,1.423572190105915
NISSAN,NAVARA,18,206816.609375,,
NISSAN,NOTE,3,330300.1875,,-7.389234751462936
NISSAN,NOTE,4,305893.53125,,1.2867732904851437
NISSAN,NOTE,5,309829.6875,,-4.550110548734665
NISSAN,NOTE,6,295732.09375,,-13.59400749206543
NISSAN,NOTE,7,255530.25,,17.455382645130157
NISSAN,NOTE,8,300134.03125,,
NISSAN,NV,17,1205920.5,,0.09113370324485004
NISSAN,NV,18,1207019.5,,
NISSAN,PULSAR,9,355903.4375,,0.0
NISSAN,PULSAR,10,355903.4375,,0.0
NISSAN,PULSAR,11,355903.4375,,0.0
NISSAN,PULSAR,12,355903.4375,,
NISSAN,SYLPHY,5,270478.28125,,-4.0034811943769455
NISSAN,SYLPHY,6,259649.734375,,-12.846808135509491
NISSAN,SYLPHY,7,226293.03125,,5.575797334313393
NISSAN,SYLPHY,8,238910.671875,,-8.47775712609291
NISSAN,SYLPHY,9,218656.40625,,-16.812242567539215
NISSAN,SYLPHY,10,181895.359375,,-23.847484588623047
NISSAN,SYLPHY,11,138517.890625,,-30.69629967212677
NISSAN,SYLPHY,12,95998.0234375,,
NISSAN,TEANA,5,268163.34375,,-9.45618823170662
NISSAN,TEANA,6,242805.3125,,-6.19775764644146
NISSAN,TEANA,7,227756.828125,,3.997328132390976
NISSAN,TEANA,8,236861.015625,,-12.238004803657532
NISSAN,TEANA,9,207873.953125,,-12.483278661966324
NISSAN,TEANA,10,181924.46875,,-23.843669891357422
NISSAN,TEANA,11,138547.0,,-36.5693598985672
NISSAN,TEANA,12,87881.25,,43.41408908367157
NISSAN,TEANA,13,126034.09375,,
NISSAN,TERRA,2,472183.09375,,2.717411145567894
NISSAN,TERRA,3,485014.25,,5.479748919606209
NISSAN,TERRA,4,511591.8125,,-0.5071242805570364
NISSAN,TERRA,5,508997.40625,,-12.419255077838898
NISSAN,TERRA,6,445783.71875,,11.241255700588226
NISSAN,TERRA,7,495895.40625,,
NISSAN,TIIDA,13,313902.75,,-8.129847049713135
NISSAN,TIIDA,14,288382.9375,,-11.364305764436722
NISSAN,TIIDA,15,255610.21875,,0.09048200445249677
NISSAN,TIIDA,16,255841.5,,-6.914369761943817
NISSAN,TIIDA,17,238151.671875,,-14.036905765533447
NISSAN,TIIDA,18,204722.546875,,
NISSAN,URVAN,3,1038579.3125,,-1.1182764545083046
NISSAN,URVAN,4,1026965.125,,0.7733222562819719
NISSAN,URVAN,5,1034906.875,,2.2697212174534798
NISSAN,URVAN,6,1058396.375,,2.898264303803444
NISSAN,URVAN,7,1089071.5,,1.2379467487335205
NISSAN,URVAN,8,1102553.625,,2.628953754901886
NISSAN,URVAN,9,1131539.25,,-0.8772894740104675
NISSAN,URVAN,10,1121612.375,,
NISSAN,X-TRAIL,5,342796.25,,-8.759968727827072
NISSAN,X-TRAIL,6,312767.40625,,10.031246393918991
NISSAN,X-TRAIL,7,344141.875,,-1.8677616491913795
NISSAN,X-TRAIL,8,337714.125,,-6.063532829284668
NISSAN,X-TRAIL,9,317236.71875,,-15.747901797294617
NISSAN,X-TRAIL,10,267278.59375,,9.980562329292297
NISSAN,X-TRAIL,11,293954.5,,-7.257235050201416
NISSAN,X-TRAIL,12,272621.53125,,
ORA,GOOD CAT,3,1558703.75,,11.707276105880737
ORA,GOOD CAT,4,1741185.5,,
ORA,LONG RANGE,3,1758357.125,,3.126796707510948
ORA,LONG RANGE,4,1813337.375,,
PORSCHE,718,3,1995414.5,,-1.2491452507674694
PORSCHE,718,4,1970488.875,,0.0
PORSCHE,718,5,1970488.875,,0.15354057541117072
PORSCHE,718,6,1973514.375,,0.25531863793730736
PORSCHE,718,7,1978553.125,,-0.25655743665993214
PORSCHE,718,8,1973477.0,,0.0
PORSCHE,718,9,1973477.0,,
PORSCHE,911,3,2419398.0,,4.4504564255476
PORSCHE,911,4,2527072.25,,7.625197619199753
PORSCHE,911,5,2719766.5,,5.433131754398346
PORSCHE,911,6,2867535.0,,0.05391390295699239
PORSCHE,911,7,2869081.0,,-7.476017624139786
PORSCHE,911,8,2654588.0,,-6.261611729860306
PORSCHE,911,9,2488368.0,,-3.0252860859036446
PORSCHE,911,10,2413087.75,,-8.078218251466751
PORSCHE,911,11,2218153.25,,5.643703788518906
PORSCHE,911,12,2343339.25,,-0.17740709008648992
PORSCHE,911,13,2339182.0,,1.1330670677125454
PORSCHE,911,14,2365686.5,,-0.16422293847426772
PORSCHE,911,15,2361801.5,,-2.657156065106392
PORSCHE,911,16,2299044.75,,-0.7040859200060368
PORSCHE,911,17,2282857.5,,1.7722086980938911
PORSCHE,911,18,2323314.5,,
PORSCHE,BOXSTER,8,2464891.5,,-0.5875715054571629
PORSCHE,BOXSTER,9,2450408.5,,-4.888460412621498
PORSCHE,BOXSTER,10,2330621.25,,2.848939970135689
PORSCHE,BOXSTER,11,2397019.25,,-2.663099206984043
PORSCHE,BOXSTER,12,2333184.25,,-12.058021873235703
PORSCHE,BOXSTER,13,2051848.375,,0.3661759430542588
PORSCHE,BOXSTER,14,2059361.75,,0.8594167418777943
